user_id,course_id,label
27079,282,0
27079,19,1
27079,18,0
27079,332,0
27080,7,0
27080,9,1
27080,4,0
27080,32,1
27080,8,0
27081,68,1
27081,112,1
27081,309,1
27081,104,0
27082,83,1
27082,81,1
27082,187,0
27082,5,0
27083,4,1
27083,91,0
27084,4,0
27084,3,0
27084,5,0
27084,13,1
27084,124,0
27085,73,1
27085,4,1
27085,142,1
27085,56,0
27085,33,0
27085,40,0
27085,144,0
27086,62,0
27086,547,1
27087,9,0
27087,4,1
27087,3,1
27087,13,0
27088,83,0
27088,195,0
27088,81,0
27088,93,1
27089,27,1
27089,44,1
27089,0,0
27089,5,0
27090,10,0
27090,0,0
27090,81,1
27090,187,1
27090,3,0
27091,3,0
27091,208,0
27091,10,1
27091,4,1
27092,173,0
27092,54,1
27092,2,1
27092,13,0
27093,3,1
27093,36,1
27093,10,1
27093,94,1
27093,155,1
27093,32,0
27093,12,0
27093,9,0
27093,40,0
27093,188,0
27093,4,0
27094,3,1
27094,80,1
27094,48,0
27094,5,0
27094,52,0
27094,77,0
27094,44,0
27095,11,1
27095,45,1
27095,184,1
27095,165,0
27095,95,0
27095,58,0
27095,86,0
27095,77,0
27095,362,0
27096,296,1
27096,44,0
27096,268,0
27096,15,0
27097,43,1
27097,9,1
27097,6,0
27097,66,0
27097,232,1
27097,187,0
27097,27,0
27097,4,0
27097,56,1
27097,125,0
27098,66,1
27098,90,0
27098,231,0
27098,253,0
27098,44,0
27098,244,0
27099,3,0
27099,455,0
27099,19,1
27099,122,0
27099,103,0
27099,203,0
27100,29,0
27100,184,0
27100,5,1
27100,161,0
27101,424,1
27101,90,1
27101,33,0
27102,320,1
27102,82,0
27102,29,0
27103,47,1
27103,148,0
27103,3,0
27104,46,1
27104,5,0
27104,106,0
27105,199,0
27105,50,1
27105,25,0
27105,30,0
27105,3,0
27106,44,1
27106,6,1
27106,27,1
27106,129,0
27106,95,0
27106,119,0
27107,86,0
27107,91,1
27107,2,0
27107,345,1
27107,254,0
27107,124,0
27107,141,0
27108,95,1
27108,11,1
27108,189,1
27108,180,0
27109,18,1
27109,83,1
27109,52,1
27109,66,1
27109,81,0
27109,90,0
27110,68,1
27110,104,1
27110,3,0
27110,352,1
27110,5,0
27111,9,1
27111,4,0
27111,50,0
27111,81,0
27111,0,0
27111,13,1
27111,8,0
27112,49,0
27112,4,0
27112,48,1
27112,83,0
27113,141,1
27113,3,0
27113,4,1
27113,10,0
27113,8,0
27114,5,0
27114,417,1
27114,139,1
27114,140,1
27114,273,0
27115,118,1
27115,3,0
27115,90,0
27115,93,0
27116,5,1
27116,31,0
27116,44,0
27116,19,0
27117,66,1
27117,81,0
27117,137,0
27117,5,0
27118,273,0
27118,139,1
27118,140,1
27118,522,1
27118,294,0
27118,389,0
27119,64,0
27119,37,1
27119,113,0
27119,142,1
27119,86,0
27119,335,0
27119,343,1
27119,196,1
27119,4,0
27119,289,0
27119,91,0
27119,66,0
27119,188,0
27120,4,1
27120,3,0
27120,208,0
27120,32,0
27121,164,0
27121,42,1
27121,659,0
27121,15,0
27122,29,0
27122,62,1
27122,82,0
27122,46,0
27122,16,0
27122,220,0
27122,503,0
27122,150,0
27123,69,1
27123,95,0
27123,19,0
27123,5,0
27123,119,0
27123,426,0
27124,9,1
27124,16,0
27124,91,0
27124,13,0
27125,4,1
27125,9,1
27125,107,0
27125,429,0
27126,15,1
27126,80,0
27126,268,1
27126,86,0
27126,124,1
27126,57,1
27126,19,0
27126,25,0
27126,261,0
27126,48,0
27126,2,0
27126,137,0
27126,53,0
27127,118,1
27127,468,0
27128,3,1
27128,4,0
27128,8,0
27128,10,0
27129,192,0
27129,6,1
27129,99,1
27129,164,0
27130,175,1
27130,230,0
27130,147,0
27130,165,1
27130,419,1
27130,2,1
27130,217,0
27130,269,1
27130,82,1
27130,43,1
27130,10,0
27130,86,0
27130,89,0
27130,151,0
27130,52,0
27130,57,0
27130,51,1
27130,124,0
27130,13,0
27130,16,0
27130,11,0
27130,64,0
27130,150,1
27131,62,1
27131,109,0
27131,66,0
27131,159,0
27131,5,0
27131,33,0
27132,279,1
27132,165,0
27132,56,1
27133,4,1
27133,3,0
27133,9,0
27133,8,0
27134,173,0
27134,0,0
27134,9,1
27134,4,0
27134,54,0
27134,32,1
27135,262,1
27135,46,1
27135,13,0
27136,56,1
27136,43,0
27136,270,0
27136,258,1
27136,101,1
27136,46,0
27136,40,1
27136,47,0
27137,47,0
27137,4,1
27137,2,1
27137,8,0
27137,9,0
27137,116,0
27137,13,0
27138,141,0
27138,29,1
27139,196,1
27139,343,0
27139,124,0
27139,157,0
27139,341,0
27140,7,0
27140,200,0
27140,2,0
27140,37,0
27140,13,1
27140,11,0
27141,4,1
27141,0,0
27142,118,0
27142,0,1
27142,48,1
27142,5,0
27142,13,0
27143,29,0
27143,262,1
27143,5,0
27143,233,0
27144,11,1
27144,37,0
27144,40,1
27145,68,1
27145,352,1
27145,89,1
27145,411,0
27145,53,0
27145,104,1
27145,121,0
27146,6,0
27146,19,1
27146,23,1
27146,5,0
27147,3,1
27147,4,0
27147,10,0
27147,8,0
27148,3,1
27148,4,0
27148,9,1
27148,13,0
27149,4,1
27149,230,0
27149,13,1
27150,95,1
27150,11,1
27150,37,1
27150,109,0
27151,244,1
27151,9,0
27151,94,0
27151,155,0
27151,18,1
27151,66,1
27151,5,0
27151,4,0
27151,81,0
27152,5,0
27152,83,0
27152,81,1
27152,44,0
27152,66,0
27153,141,0
27153,216,1
27153,387,1
27153,80,1
27153,338,0
27153,11,1
27153,451,1
27153,139,1
27153,140,1
27153,174,0
27153,271,1
27153,233,1
27153,543,1
27153,323,1
27153,60,1
27153,270,0
27153,523,0
27153,4,0
27153,513,1
27153,59,1
27153,165,1
27153,527,0
27153,218,0
27153,361,0
27153,250,0
27153,86,0
27153,87,1
27153,409,1
27153,33,0
27153,5,0
27153,21,0
27153,8,0
27153,221,0
27153,14,0
27153,522,0
27153,152,0
27153,147,0
27153,3,0
27154,60,1
27154,39,0
27155,137,1
27155,0,0
27156,23,1
27156,278,0
27156,147,0
27157,134,1
27157,48,0
27157,482,1
27157,141,1
27157,81,1
27157,3,1
27157,85,0
27157,4,0
27157,44,0
27157,13,0
27158,178,1
27158,95,0
27158,102,0
27158,415,0
27159,8,1
27159,4,1
27159,146,1
27159,3,0
27159,66,0
27159,172,0
27159,191,0
27160,217,0
27160,256,0
27160,106,1
27160,147,0
27161,218,0
27161,6,1
27161,3,1
27161,140,1
27161,0,0
27161,125,0
27162,18,1
27162,106,0
27163,230,1
27163,107,0
27164,2,0
27164,17,0
27164,19,0
27164,49,0
27164,22,0
27164,137,1
27164,84,0
27164,163,0
27164,30,1
27164,48,0
27164,9,0
27164,145,0
27164,175,1
27165,3,1
27165,10,0
27165,4,0
27165,2,0
27165,50,0
27166,160,0
27166,140,1
27166,310,0
27166,217,0
27166,109,0
27166,82,0
27166,261,0
27166,227,0
27166,132,0
27166,150,1
27167,69,1
27167,247,0
27167,298,0
27167,160,1
27167,302,0
27168,243,0
27168,218,0
27168,0,1
27168,102,0
27168,13,0
27168,150,1
27169,4,0
27169,0,0
27169,3,1
27169,10,0
27169,53,1
27169,89,0
27169,13,1
27170,3,1
27170,4,1
27170,9,0
27170,8,0
27171,194,1
27171,125,1
27171,232,0
27171,146,1
27171,172,0
27172,5,1
27172,47,1
27172,218,0
27172,27,0
27172,43,0
27172,306,0
27172,167,0
27172,372,0
27173,84,1
27173,3,1
27173,18,1
27173,29,0
27173,230,0
27173,52,1
27173,646,0
27173,89,1
27173,137,1
27173,430,0
27173,163,0
27173,19,1
27173,132,1
27173,326,1
27173,352,0
27173,6,0
27173,419,1
27173,125,0
27173,346,0
27173,121,0
27173,65,1
27173,51,0
27173,44,1
27173,23,0
27173,330,0
27173,214,0
27173,140,0
27173,160,0
27173,30,0
27173,141,0
27173,399,0
27173,5,0
27173,145,0
27173,293,0
27174,4,1
27174,8,0
27174,0,0
27174,9,1
27174,10,0
27174,32,0
27174,13,0
27174,205,0
27175,9,0
27175,4,1
27175,32,1
27175,173,0
27176,3,0
27176,184,1
27176,137,1
27176,125,1
27176,22,1
27176,62,0
27176,17,0
27176,45,0
27177,81,1
27177,118,0
27177,83,0
27177,210,0
27178,95,1
27178,336,1
27178,214,0
27178,3,0
27178,191,1
27179,3,1
27179,8,1
27179,54,1
27179,10,1
27179,160,0
27179,4,0
27179,9,0
27180,4,1
27180,234,0
27180,8,0
27180,9,0
27180,47,0
27181,141,0
27181,3,1
27181,18,0
27181,52,0
27181,90,0
27182,4,1
27182,51,0
27182,0,1
27182,66,1
27182,106,1
27182,50,0
27182,2,0
27182,3,0
27182,6,0
27183,3,1
27183,142,1
27183,195,0
27183,10,0
27183,2,0
27184,6,0
27184,121,1
27184,199,0
27184,89,1
27184,52,1
27184,48,1
27184,50,0
27184,124,0
27184,13,0
27185,7,1
27185,26,1
27185,51,0
27185,50,0
27186,160,0
27186,68,1
27186,69,1
27186,302,0
27186,310,0
27187,0,1
27187,1,1
27187,5,0
27187,21,0
27187,3,0
27187,208,0
27187,9,0
27188,89,0
27188,66,0
27188,81,0
27188,90,1
27189,223,1
27189,59,0
27189,224,0
27189,285,0
27190,141,1
27190,199,0
27190,4,0
27190,8,0
27190,13,0
27191,32,1
27191,9,1
27191,54,0
27191,13,0
27192,452,1
27192,64,1
27192,29,0
27192,263,0
27192,217,0
27192,95,1
27192,40,0
27192,165,0
27192,310,0
27192,87,1
27192,338,0
27192,11,0
27193,196,0
27193,5,1
27193,15,0
27193,73,0
27193,32,1
27193,4,0
27193,44,0
27193,404,1
27193,125,0
27194,110,1
27194,17,1
27194,151,0
27194,34,1
27194,382,0
27195,48,1
27195,28,0
27195,66,1
27195,74,0
27195,133,1
27195,19,0
27195,3,0
27195,254,0
27195,124,0
27196,76,1
27196,58,0
27196,13,0
27197,6,1
27197,99,1
27197,172,0
27197,191,0
27197,154,0
27198,123,1
27198,9,1
27198,239,0
27198,50,1
27198,4,0
27198,10,0
27198,46,0
27198,3,0
27198,199,0
27198,186,0
27199,18,1
27199,4,0
27200,117,1
27200,244,0
27200,48,0
27200,55,0
27201,18,0
27201,4,0
27201,52,1
27202,230,1
27202,352,0
27202,51,1
27202,411,0
27202,43,0
27202,52,0
27203,8,0
27203,4,1
27204,64,1
27204,233,1
27204,19,0
27204,4,0
27204,60,0
27204,89,0
27204,29,1
27204,91,0
27204,30,0
27204,116,0
27204,0,0
27204,58,0
27204,78,0
27204,150,0
27205,47,1
27205,9,1
27205,184,0
27205,32,0
27205,45,0
27206,379,1
27206,119,1
27206,336,0
27206,95,0
27207,169,1
27207,224,1
27207,86,0
27207,101,0
27207,42,1
27207,220,0
27207,79,1
27207,426,1
27207,95,0
27207,290,1
27208,124,1
27208,2,1
27208,58,0
27208,0,1
27208,49,0
27208,142,1
27208,89,0
27208,28,1
27208,91,0
27208,65,0
27208,30,0
27208,141,0
27208,133,0
27208,137,0
27208,32,0
27208,3,0
27209,9,1
27209,170,1
27209,5,0
27209,0,0
27210,32,1
27210,8,0
27211,8,0
27211,4,1
27211,114,0
27211,162,1
27212,0,1
27212,5,0
27212,27,0
27212,170,0
27212,132,0
27213,0,1
27213,6,0
27213,210,1
27213,18,0
27213,66,1
27213,3,0
27213,47,0
27213,32,0
27213,4,0
27214,139,1
27214,140,1
27214,3,1
27214,100,0
27214,46,0
27214,43,0
27214,5,0
27214,21,0
27214,409,0
27214,64,0
27215,66,1
27215,48,1
27215,5,0
27215,13,0
27216,19,0
27216,3,1
27216,455,1
27216,206,0
27217,160,1
27217,69,1
27217,55,0
27218,89,1
27218,66,1
27218,18,0
27218,6,0
27219,32,1
27219,2,1
27219,135,0
27219,134,0
27219,14,0
27220,4,1
27220,8,1
27220,0,1
27220,284,0
27221,81,1
27221,90,0
27221,66,0
27222,118,0
27222,66,1
27222,51,0
27223,160,1
27223,302,1
27223,43,0
27223,220,0
27224,6,1
27224,125,0
27224,66,1
27224,0,0
27224,32,0
27224,4,0
27224,3,0
27224,9,0
27225,3,1
27225,4,1
27225,9,0
27225,26,0
27225,13,0
27225,44,0
27225,5,0
27226,111,0
27226,515,1
27226,31,1
27226,371,1
27226,562,0
27226,124,0
27226,72,0
27226,548,0
27226,185,0
27226,112,0
27226,549,0
27226,76,0
27227,486,1
27227,140,1
27227,499,0
27227,273,0
27227,466,0
27228,212,0
27228,451,1
27228,321,1
27228,405,0
27228,4,0
27228,58,0
27228,13,0
27229,4,1
27229,8,1
27229,11,0
27229,9,0
27229,2,0
27230,137,1
27230,48,1
27230,81,0
27230,19,0
27231,60,0
27231,9,0
27231,54,0
27231,55,1
27232,291,0
27232,37,1
27232,106,1
27232,397,1
27232,53,0
27232,84,0
27233,208,1
27233,563,0
27233,216,0
27233,195,0
27233,27,0
27233,206,0
27233,56,0
27234,3,1
27234,0,1
27234,10,0
27234,4,0
27234,32,0
27235,18,1
27235,23,1
27235,52,0
27235,137,0
27236,47,1
27236,0,1
27236,3,0
27236,92,0
27236,94,0
27236,155,0
27237,3,1
27237,208,1
27237,4,1
27237,431,1
27237,81,0
27237,187,0
27238,43,1
27238,44,1
27238,5,0
27238,78,0
27238,173,0
27238,438,1
27238,110,0
27239,491,1
27239,495,1
27239,150,0
27240,0,1
27240,3,0
27240,10,0
27240,102,0
27240,415,0
27240,87,0
27240,279,0
27241,173,1
27241,4,0
27241,8,0
27241,9,1
27241,94,1
27241,155,1
27241,54,0
27241,195,0
27241,2,0
27241,404,0
27241,93,0
27241,458,0
27241,447,0
27242,134,0
27242,194,1
27242,279,1
27242,128,0
27243,8,1
27243,4,1
27243,7,0
27243,9,1
27243,114,0
27243,186,0
27243,66,0
27243,5,0
27243,32,0
27244,0,1
27244,49,1
27244,4,1
27244,13,0
27245,71,0
27245,48,1
27246,10,1
27246,3,1
27246,49,0
27246,125,1
27246,142,1
27246,230,0
27247,3,1
27247,65,0
27247,10,0
27247,4,0
27247,46,0
27248,37,0
27248,82,1
27248,17,0
27249,117,1
27249,71,0
27249,74,0
27249,534,0
27249,46,0
27249,77,0
27250,47,1
27250,41,0
27250,172,1
27250,66,0
27251,80,1
27251,25,0
27251,0,1
27251,47,0
27251,40,0
27252,169,1
27252,44,0
27252,168,1
27252,101,0
27252,5,0
27252,6,1
27252,54,0
27253,163,1
27253,7,1
27253,66,0
27254,54,0
27254,9,0
27254,6,0
27254,18,1
27254,180,0
27254,445,0
27254,56,1
27254,167,0
27254,131,0
27255,4,1
27255,8,1
27255,9,1
27255,13,0
27256,239,1
27256,170,1
27256,3,1
27256,171,0
27256,10,0
27257,9,0
27257,109,1
27257,40,1
27257,32,1
27257,11,0
27257,262,0
27257,175,0
27258,181,1
27258,509,0
27259,65,0
27259,137,1
27259,18,1
27259,43,0
27259,16,0
27260,0,1
27260,266,0
27260,86,0
27261,66,1
27261,81,0
27261,3,0
27261,83,0
27262,140,1
27262,69,0
27262,137,0
27262,133,0
27263,5,0
27263,80,0
27263,268,1
27263,0,0
27263,23,0
27263,31,0
27263,152,1
27263,18,0
27263,48,0
27263,90,0
27263,86,0
27263,141,1
27263,501,0
27263,323,1
27263,60,1
27263,79,0
27263,472,0
27263,140,0
27263,66,0
27263,125,0
27263,81,0
27263,208,0
27263,8,0
27263,44,0
27263,43,0
27264,3,1
27264,10,0
27264,50,1
27264,13,0
27265,3,0
27265,52,1
27265,18,0
27265,13,0
27266,11,0
27266,101,1
27266,56,0
27266,40,1
27266,43,0
27266,5,0
27267,83,1
27267,3,0
27267,4,1
27267,95,0
27267,195,0
27267,87,0
27268,268,1
27268,54,0
27268,15,0
27268,11,0
27269,263,0
27269,172,1
27269,192,1
27269,184,0
27269,165,0
27269,101,0
27269,95,0
27269,336,0
27270,233,0
27271,68,0
27271,424,0
27271,71,1
27271,48,0
27271,74,1
27271,52,0
27271,104,0
27272,62,1
27272,616,0
27272,23,0
27272,301,0
27273,140,1
27273,13,0
27273,9,1
27274,125,1
27274,232,1
27274,8,0
27275,52,1
27275,66,0
27275,48,0
27276,89,1
27276,137,0
27276,342,0
27276,121,0
27277,10,0
27277,94,1
27277,155,1
27277,4,0
27278,5,0
27278,40,1
27278,133,0
27278,33,0
27279,298,0
27279,160,1
27279,68,0
27279,69,0
27280,364,1
27280,32,0
27280,12,0
27280,82,0
27280,91,0
27281,125,1
27281,8,0
27281,232,0
27281,43,0
27281,4,1
27281,6,0
27281,239,0
27281,13,0
27282,211,1
27282,167,0
27282,322,0
27282,13,1
27282,141,0
27283,30,1
27283,11,0
27283,157,1
27283,43,0
27283,3,0
27283,77,0
27283,5,0
27283,93,0
27283,95,0
27284,30,1
27284,3,0
27284,80,0
27284,13,0
27285,169,1
27285,101,0
27285,110,0
27285,40,1
27285,27,0
27285,47,0
27285,203,0
27286,37,1
27286,140,1
27286,302,0
27286,11,1
27286,40,0
27286,17,0
27286,285,0
27286,68,0
27287,8,0
27287,4,0
27287,9,1
27287,124,0
27287,220,0
27288,66,1
27288,3,1
27288,163,0
27288,81,1
27288,335,0
27288,9,1
27288,101,0
27288,334,0
27289,23,1
27289,430,0
27290,123,1
27290,91,0
27290,13,0
27290,7,0
27291,3,1
27291,208,1
27291,118,0
27291,10,1
27291,101,0
27291,279,0
27291,5,0
27292,3,1
27292,4,0
27292,10,0
27292,32,0
27293,3,1
27293,29,0
27294,217,0
27294,5,1
27294,40,0
27295,175,0
27295,76,1
27295,0,0
27295,13,0
27296,10,1
27296,4,0
27296,3,0
27296,32,0
27297,16,1
27297,82,1
27297,176,1
27297,42,1
27297,125,0
27297,5,0
27298,290,0
27298,398,0
27298,40,1
27298,309,1
27298,9,1
27298,533,0
27298,4,0
27298,76,0
27298,19,1
27298,3,0
27298,30,0
27298,34,0
27299,184,1
27299,69,0
27299,220,0
27300,123,0
27300,211,1
27301,3,1
27301,56,0
27302,145,1
27302,21,0
27302,311,0
27302,52,1
27302,44,1
27302,125,1
27302,65,0
27302,89,0
27302,335,0
27302,51,0
27303,4,0
27303,49,1
27303,33,1
27303,133,0
27303,13,0
27304,101,1
27304,60,1
27304,203,1
27304,290,0
27304,59,0
27304,43,0
27304,355,0
27304,56,0
27305,43,0
27305,140,1
27306,66,0
27306,90,1
27306,81,0
27306,166,0
27307,43,0
27307,30,0
27307,141,1
27307,64,0
27307,6,1
27307,225,0
27307,62,0
27307,398,1
27307,201,0
27307,253,1
27307,111,0
27307,168,1
27307,59,1
27307,79,0
27307,290,0
27307,119,0
27307,455,0
27307,129,0
27307,167,0
27308,68,0
27308,69,0
27309,5,0
27309,48,1
27309,11,1
27309,235,1
27309,125,0
27309,53,0
27309,81,0
27309,157,0
27310,4,0
27310,0,1
27310,3,0
27311,44,1
27311,345,0
27311,3,1
27311,5,0
27312,77,1
27312,362,1
27312,4,0
27312,101,0
27312,295,0
27312,117,0
27313,37,1
27313,31,1
27313,46,0
27313,62,0
27314,0,1
27314,9,1
27314,2,0
27314,13,0
27315,3,1
27315,125,0
27315,13,0
27315,4,0
27316,8,1
27316,2,1
27316,4,1
27316,173,0
27316,199,0
27316,32,0
27316,3,0
27316,9,1
27316,54,0
27316,50,1
27316,0,0
27316,233,0
27316,188,0
27317,10,0
27317,458,1
27317,3,0
27317,208,0
27317,9,0
27317,170,0
27317,81,0
27318,233,0
27318,40,0
27318,62,1
27318,5,0
27319,208,0
27319,4,1
27319,8,0
27319,10,0
27319,123,0
27320,94,0
27320,155,0
27320,3,0
27320,81,1
27320,92,0
27320,83,0
27320,4,0
27321,173,1
27321,4,0
27321,258,0
27321,201,1
27321,0,1
27321,79,0
27321,47,1
27321,13,0
27321,29,0
27322,40,0
27322,109,1
27322,310,0
27323,3,1
27323,2,0
27323,4,1
27323,13,0
27324,86,1
27324,220,0
27325,60,1
27325,82,0
27325,27,0
27325,62,0
27326,4,1
27326,8,0
27327,9,1
27327,107,1
27327,51,0
27327,4,1
27328,514,0
27328,47,1
27328,301,0
27328,7,0
27328,460,0
27328,262,0
27329,4,1
27329,8,0
27329,13,0
27330,486,0
27330,6,1
27330,2,0
27330,140,0
27330,170,0
27330,68,0
27330,69,0
27330,168,0
27330,79,0
27331,11,1
27331,66,1
27331,206,0
27331,0,0
27331,1,0
27331,92,0
27331,106,0
27332,52,1
27332,18,0
27332,163,0
27332,4,0
27333,11,0
27333,17,1
27333,187,0
27333,167,0
27333,69,0
27334,3,1
27334,4,0
27334,5,0
27334,13,0
27334,15,0
27335,141,0
27335,4,1
27335,11,1
27335,79,0
27335,125,0
27335,6,0
27335,69,0
27335,5,0
27336,83,0
27336,81,1
27336,19,0
27336,20,0
27337,583,1
27337,4,0
27337,384,0
27337,29,0
27338,218,1
27338,323,0
27338,60,0
27339,86,1
27339,308,1
27339,224,0
27339,6,0
27339,3,0
27339,4,0
27339,13,0
27340,9,1
27340,40,0
27340,32,0
27340,4,0
27340,0,0
27340,299,0
27341,118,1
27341,83,0
27341,187,0
27341,66,0
27341,355,0
27342,30,0
27342,106,1
27342,140,0
27342,52,1
27342,25,0
27343,424,0
27343,243,1
27343,235,0
27343,92,0
27344,8,1
27344,199,0
27344,4,1
27344,50,0
27345,175,1
27345,29,1
27345,34,0
27345,56,0
27346,455,0
27346,163,0
27346,137,0
27346,47,0
27346,19,1
27346,48,1
27346,63,0
27346,74,1
27346,7,0
27346,51,0
27346,101,0
27346,3,0
27346,0,0
27346,52,0
27346,313,0
27347,5,1
27347,123,0
27347,4,0
27347,32,0
27348,233,0
27348,32,0
27348,62,1
27348,12,0
27349,11,1
27349,165,0
27349,67,0
27349,536,0
27349,16,0
27349,331,0
27350,17,1
27350,78,1
27350,184,0
27350,0,0
27351,279,0
27351,29,1
27351,46,1
27351,5,0
27351,167,0
27352,511,0
27352,19,1
27352,6,0
27353,56,1
27353,157,0
27353,3,1
27353,5,0
27353,4,0
27353,313,0
27354,118,0
27354,137,1
27354,49,1
27354,65,1
27354,52,0
27354,18,0
27354,69,0
27355,102,1
27355,178,1
27355,101,1
27355,165,0
27355,487,0
27355,176,1
27355,42,1
27355,56,0
27355,481,0
27355,43,0
27355,167,0
27355,213,0
27355,27,0
27355,44,0
27355,327,0
27355,5,0
27355,183,0
27356,173,1
27356,19,1
27356,38,0
27356,18,0
27356,22,0
27357,11,0
27357,56,1
27357,9,1
27357,8,0
27357,59,0
27357,205,0
27358,173,0
27358,141,0
27358,199,1
27358,0,0
27358,89,0
27358,32,1
27358,188,0
27358,9,1
27358,56,0
27358,50,0
27358,210,0
27358,196,0
27358,8,0
27358,2,0
27358,91,0
27358,54,0
27358,69,0
27358,15,0
27359,11,1
27359,62,1
27359,211,1
27359,9,0
27359,16,0
27359,205,0
27359,32,0
27360,8,1
27360,4,1
27360,3,0
27360,10,1
27360,173,0
27360,162,0
27360,9,0
27360,77,0
27360,91,0
27360,13,0
27360,32,0
27360,123,0
27360,116,0
27361,95,1
27361,5,0
27361,119,0
27362,140,1
27362,109,1
27362,262,0
27362,384,0
27362,62,0
27363,486,1
27363,140,1
27363,302,1
27363,37,0
27363,68,1
27363,160,0
27363,40,0
27364,3,1
27364,4,1
27364,10,0
27364,8,0
27365,4,0
27365,0,1
27365,81,1
27365,66,1
27366,0,1
27366,210,0
27366,2,0
27366,29,0
27366,43,0
27366,188,0
27367,94,1
27367,157,0
27367,341,0
27367,196,1
27367,124,0
27367,65,1
27367,117,1
27368,68,1
27368,69,1
27368,104,0
27368,16,0
27368,3,0
27368,29,0
27369,3,1
27369,8,1
27369,10,0
27369,4,1
27369,91,0
27369,85,0
27370,73,1
27370,65,1
27370,74,0
27370,253,0
27370,125,0
27370,122,0
27370,62,0
27371,6,1
27371,23,1
27371,168,1
27371,18,1
27371,3,0
27371,5,0
27371,60,0
27371,44,0
27372,29,1
27372,37,0
27372,40,0
27372,70,0
27373,19,0
27373,48,0
27373,235,0
27373,67,1
27373,124,0
27373,66,0
27374,101,1
27374,56,1
27374,31,1
27374,7,0
27374,117,0
27374,280,0
27374,4,0
27374,29,0
27375,3,1
27375,142,0
27375,10,1
27375,28,0
27375,4,0
27375,33,0
27375,93,0
27376,155,0
27376,4,1
27376,9,0
27376,8,0
27377,144,0
27377,375,0
27377,590,1
27377,98,0
27378,18,1
27378,13,0
27378,4,0
27378,166,1
27378,5,1
27379,254,1
27379,124,1
27379,17,0
27379,481,0
27379,43,0
27379,69,0
27380,262,1
27380,27,1
27380,79,1
27380,5,0
27380,13,0
27381,15,1
27381,89,0
27381,38,0
27381,53,1
27381,22,1
27381,137,0
27382,64,1
27382,112,1
27382,60,0
27382,59,1
27382,43,0
27382,46,0
27382,77,0
27382,220,0
27382,225,0
27382,69,0
27383,199,0
27383,66,1
27383,37,0
27383,48,1
27383,50,1
27383,235,0
27383,81,1
27383,67,0
27384,141,0
27384,4,1
27384,89,0
27384,32,1
27384,7,0
27384,9,1
27384,3,0
27384,211,0
27384,65,0
27384,13,0
27385,233,1
27385,37,0
27385,109,0
27385,29,0
27386,217,0
27386,180,1
27386,11,1
27386,272,0
27387,54,1
27387,9,1
27387,46,0
27387,32,0
27387,116,0
27387,5,0
27388,169,0
27388,42,1
27388,27,0
27389,80,1
27389,211,1
27389,406,0
27389,164,0
27389,191,0
27390,372,1
27390,640,0
27390,245,0
27390,603,1
27391,88,0
27391,43,1
27391,345,1
27391,341,1
27391,83,0
27392,194,1
27392,125,1
27392,66,0
27392,4,0
27393,8,1
27393,2,1
27393,4,1
27393,0,1
27393,77,0
27393,60,0
27393,141,0
27393,32,1
27393,28,0
27393,175,0
27393,9,0
27393,53,1
27393,33,1
27393,116,0
27393,47,0
27393,81,0
27393,102,0
27393,5,0
27393,117,0
27393,13,0
27393,55,0
27394,5,1
27394,21,1
27394,164,0
27394,40,1
27395,6,0
27395,2,1
27395,66,0
27395,3,0
27396,3,0
27396,4,1
27396,10,0
27396,199,0
27396,178,1
27396,210,0
27396,481,0
27397,9,0
27397,37,0
27397,210,0
27397,135,0
27397,3,0
27397,208,0
27397,2,1
27397,90,1
27397,81,0
27397,141,0
27397,242,0
27398,30,0
27398,271,1
27398,386,0
27398,165,1
27398,526,1
27399,169,1
27399,243,1
27399,87,0
27399,233,1
27399,82,1
27399,29,0
27399,583,0
27399,350,0
27399,167,0
27400,52,1
27400,230,0
27400,3,0
27400,5,0
27401,68,1
27401,69,1
27401,104,1
27401,642,0
27402,555,1
27402,477,0
27402,286,0
27402,208,0
27403,168,1
27403,56,0
27403,125,0
27403,13,0
27404,141,0
27404,0,1
27404,4,1
27404,8,0
27404,125,1
27404,234,0
27404,50,0
27404,160,0
27404,3,0
27404,13,0
27405,43,1
27405,4,1
27405,52,0
27405,29,0
27405,262,0
27405,19,0
27405,27,0
27406,0,0
27406,49,1
27406,3,0
27406,4,0
27406,19,0
27406,81,0
27407,28,1
27407,353,1
27407,5,0
27407,21,0
27408,125,1
27408,5,0
27408,6,0
27408,52,1
27408,87,0
27409,216,0
27409,256,1
27409,48,1
27409,5,0
27410,52,1
27410,68,0
27410,18,0
27410,199,0
27410,104,0
27410,137,0
27410,232,0
27410,13,0
27411,576,1
27411,575,1
27411,117,1
27411,480,0
27411,329,0
27411,379,0
27412,217,0
27412,140,1
27412,43,0
27412,165,0
27412,40,0
27413,29,1
27413,46,1
27413,16,0
27413,5,0
27413,95,0
27414,8,0
27414,9,1
27414,4,0
27414,32,0
27415,3,1
27415,268,0
27415,4,0
27415,25,1
27416,74,0
27416,4,1
27416,3,1
27416,208,1
27416,114,0
27417,298,1
27417,68,1
27417,69,1
27417,302,0
27417,104,0
27417,139,0
27417,247,0
27418,199,1
27418,49,0
27418,50,0
27418,9,0
27419,3,0
27419,173,1
27419,0,0
27419,48,0
27419,93,0
27420,43,0
27420,106,1
27420,109,0
27420,62,0
27421,16,0
27421,34,0
27421,17,1
27421,165,1
